Customer_ID,Age,Gender,City,Marital_Status,Education,Occupation,Income,Preferred_Language,Preferred_Channel,Preferred_Time
HL00287,31,Male,London,Married,High School Diploma,Nurse,21710.1,English,Text,Evening
HL00288,29,Female,Liverpool,Single,Bachelor's Degree,Entrepreneur,22075.584,Spanish,Text,Evening
HL00289,33,Male,Edinburgh,Single,Associate Degree,Entrepreneur,19192.356,English,Mail,Evening
HL00290,63,Female,London,Married,Bachelor's Degree,Lawyer,59161.752,Panjabi,Mail,Afternoon
HL00291,45,Female,Leicester,Separated,Master's Degree,Manager,120005.04,English,Phone,Morning
HL00292,31,Female,Edinburgh,Single,Doctorate,Entrepreneur,28702.368,English,Text,Evening
HL00293,57,Female,Liverpool,Married,Bachelor's Degree,Lawyer,68010.912,English,Text,Afternoon
HL00294,55,Male,London,Married,Bachelor's Degree,Artist,69637.932,Panjabi,Mail,Anytime
HL00295,25,Male,Sheffield,Married,Associate Degree,Engineer,13143.096,English,Phone,Anytime
HL00296,29,Female,Coventry,Married,Associate Degree,Nurse,28872.492,English,Phone,Evening
HL00297,31,Female,London,Married,Bachelor's Degree,Lawyer,24579.588,English,Phone,Anytime
HL00298,28,Female,Edinburgh,Married,Associate Degree,Engineer,22032.84,English,Text,Afternoon
HL00299,35,Female,Edinburgh,Single,Bachelor's Degree,Engineer,17587.872,Panjabi,Text,Weekends
HL00300,48,Male,Coventry,Divorced,Doctorate,Entrepreneur,112188.18,Panjabi,Email,Morning
HL00301,29,Male,Manchester,Married,High School Diploma,Entrepreneur,35496.384,Urdu,Text,Morning
HL00302,41,Male,Stoke-on-Trent,Divorced,Bachelor's Degree,Nurse,70853.076,English,Email,Morning
HL00303,39,Female,Edinburgh,Married,Doctorate,Engineer,49139.16,French,In-Person Meeting,Afternoon
HL00304,29,Female,London,Single,Bachelor's Degree,Manager,10870.584,English,In-Person Meeting,Evening
HL00305,36,Male,London,Single,Master's Degree,Manager,113771.136,English,Phone,Afternoon
HL00306,37,Male,London,Single,Bachelor's Degree,Nurse,100460.52,English,Phone,Weekends
HL00307,23,Female,Stoke-on-Trent,Married,Bachelor's Degree,Lawyer,21255.516,English,Email,Evening
HL00308,56,Female,Manchester,Widowed,Master's Degree,Salesperson,37829.58,Spanish,Email,Afternoon
HL00309,27,Male,Liverpool,Divorced,Master's Degree,Teacher,19456.596,English,Text,Anytime
HL00310,32,Male,Liverpool,Married,Doctorate,Entrepreneur,19655.316,Chinese,Mail,Anytime
HL00311,30,Male,London,Divorced,Master's Degree,Nurse,20275.836,English,Text,Evening
HL00312,23,Male,London,Married,Bachelor's Degree,Teacher,58114.968,English,Phone,Afternoon
HL00313,43,Female,Bristol,Single,Associate Degree,Engineer,101401.62,English,Phone,Morning
HL00314,23,Female,Leeds,Single,Bachelor's Degree,Manager,76890.768,Panjabi,In-Person Meeting,Anytime
HL00315,30,Female,London,Single,High School Diploma,Artist,22523.628,Panjabi,Email,Anytime
HL00316,62,Female,Bradford,Married,Bachelor's Degree,Manager,54993.348,English,Text,Anytime
HL00317,28,Male,Portsmouth,Single,Bachelor's Degree,Entrepreneur,18611.34,English,Phone,Weekends
HL00318,27,Female,Newcastle upon Tyne,Married,Bachelor's Degree,Teacher,20169.816,English,Email,Evening
HL00319,36,Female,London,Divorced,Bachelor's Degree,Artist,75896.208,English,Email,Afternoon
HL00320,34,Male,London,Single,Associate Degree,Entrepreneur,22711.944,English,Text,Evening
HL00321,37,Female,Liverpool,Single,Bachelor's Degree,Entrepreneur,14799.228,English,Email,Evening
HL00322,41,Male,Manchester,Divorced,Doctorate,Engineer,115319.784,English,In-Person Meeting,Evening
HL00323,55,Male,Edinburgh,Married,Bachelor's Degree,Engineer,70364.688,Portuguese,Text,Afternoon
HL00324,27,Male,Leeds,Married,Doctorate,Teacher,141728.4,English,Email,Afternoon
HL00325,25,Female,Bristol,Married,Master's Degree,Entrepreneur,19311.108,English,Email,Anytime
HL00326,37,Male,Southampton,Single,Bachelor's Degree,Entrepreneur,102990.036,English,Email,Afternoon
HL00327,33,Male,London,Married,Bachelor's Degree,Salesperson,73229.952,English,Email,Afternoon
HL00328,24,Female,Cardiff,Single,Bachelor's Degree,Engineer,23565.036,English,Email,Evening
HL00329,22,Male,Coventry,Single,Associate Degree,Nurse,25012.776,French,In-Person Meeting,Afternoon
HL00330,35,Male,Manchester,Married,Associate Degree,Doctor,9675.3288,Spanish,Phone,Evening
HL00331,37,Female,Bristol,Married,Master's Degree,Salesperson,18360.96,Panjabi,Text,Afternoon
HL00332,29,Female,Bradford,Separated,Bachelor's Degree,Nurse,101753.184,English,Phone,Evening
HL00333,21,Female,London,Single,Master's Degree,Entrepreneur,22484.664,English,Mail,Evening
HL00334,40,Male,Birmingham,Single,Bachelor's Degree,Nurse,18774.108,Chinese,Text,Anytime
HL00335,23,Male,Coventry,Single,Doctorate,Engineer,73955.496,English,Email,Evening
HL00336,26,Female,Birmingham,Single,High School Diploma,Entrepreneur,14501.016,Arabic,Text,Evening
HL00337,53,Male,Manchester,Married,Bachelor's Degree,Manager,42758.004,French,Mail,Anytime
HL00338,22,Female,Belfast,Married,Bachelor's Degree,Teacher,20257.896,French,Phone,Morning
HL00339,41,Female,London,Married,Bachelor's Degree,Entrepreneur,37037.652,English,Phone,Morning
HL00340,37,Male,London,Single,Bachelor's Degree,Engineer,20422.428,English,In-Person Meeting,Anytime
HL00341,36,Male,London,Divorced,Master's Degree,Nurse,102631.8,Urdu,Email,Morning
HL00342,40,Female,London,Married,High School Diploma,Lawyer,64231.26,English,Phone,Afternoon
HL00343,31,Male,London,Single,Doctorate,Entrepreneur,16529.484,English,Text,Evening
HL00344,43,Male,Birmingham,Single,Doctorate,Teacher,112158.504,Panjabi,Text,Anytime
HL00345,43,Female,Liverpool,Married,Bachelor's Degree,Entrepreneur,69881.148,English,Text,Afternoon
HL00346,42,Female,Glasgow,Separated,Master's Degree,Nurse,83124.144,English,Mail,Evening
HL00347,50,Female,Manchester,Married,Bachelor's Degree,Manager,87828.228,English,Text,Anytime
HL00348,31,Female,Manchester,Single,Master's Degree,Teacher,21049.164,Arabic,Text,Anytime
HL00349,40,Female,Birmingham,Married,Master's Degree,Teacher,53657.532,English,Email,Evening
HL00350,33,Male,Stoke-on-Trent,Married,Bachelor's Degree,Manager,121163.28,English,Email,Afternoon
HL00351,42,Male,Newcastle upon Tyne,Widowed,Master's Degree,Lawyer,73500.108,Spanish,Email,Morning
HL00352,27,Female,Bristol,Divorced,Master's Degree,Engineer,27451.812,French,Text,Evening
HL00353,20,Female,Sheffield,Single,Master's Degree,Artist,29159.208,Chinese,Email,Evening
HL00354,31,Male,Coventry,Single,Bachelor's Degree,Teacher,23799.78,English,Phone,Evening
HL00355,37,Male,London,Divorced,Doctorate,Manager,119080.188,English,Email,Afternoon
HL00356,20,Male,Manchester,Single,Master's Degree,Artist,26565.984,Panjabi,Email,Weekends
HL00357,40,Male,London,Separated,Doctorate,Lawyer,83869.116,English,Email,Weekends
HL00358,53,Male,Edinburgh,Divorced,Associate Degree,Manager,116649,Arabic,Phone,Morning
HL00359,20,Male,Southampton,Single,Associate Degree,Lawyer,29406.792,English,Text,Evening
HL00360,31,Female,Birmingham,Married,Master's Degree,Engineer,61050.444,English,Email,Afternoon
HL00361,60,Female,Leicester,Married,Associate Degree,Teacher,49928.52,English,Phone,Evening
HL00362,30,Male,Edinburgh,Single,Bachelor's Degree,Lawyer,22228.104,English,Text,Evening
HL00363,39,Female,Leeds,Single,Master's Degree,Lawyer,110410.968,English,Email,Evening
HL00364,51,Female,Birmingham,Single,Bachelor's Degree,Engineer,55248.18,English,Email,Afternoon
HL00365,39,Female,Sheffield,Married,Bachelor's Degree,Nurse,45288.876,English,In-Person Meeting,Evening
HL00366,66,Female,London,Married,Bachelor's Degree,Doctor,54571.956,English,Phone,Morning
HL00367,29,Female,Leicester,Divorced,High School Diploma,Doctor,82266.996,Urdu,Text,Morning
HL00368,20,Male,Glasgow,Single,Master's Degree,Teacher,28074.24,Chinese,Mail,Morning
HL00369,24,Male,London,Single,Bachelor's Degree,Teacher,23364.3,English,Email,Morning
HL00370,49,Male,London,Divorced,Master's Degree,Manager,82604.028,English,Email,Afternoon
HL00371,29,Male,Edinburgh,Married,Master's Degree,Doctor,16623.696,English,Phone,Weekends
HL00372,46,Male,Manchester,Widowed,Master's Degree,Lawyer,101234.04,English,Phone,Morning
HL00373,20,Female,Leeds,Single,Bachelor's Degree,Engineer,25632.06,English,Text,Morning
HL00374,20,Male,Manchester,Single,Bachelor's Degree,Manager,24687.924,English,Text,Evening
HL00375,41,Male,Manchester,Married,Bachelor's Degree,Doctor,44414.112,English,In-Person Meeting,Afternoon
HL00376,40,Female,Birmingham,Married,Associate Degree,Teacher,56032.608,English,Email,Morning
HL00377,34,Female,Manchester,Separated,Associate Degree,Doctor,109608.756,English,Phone,Evening
HL00378,35,Male,Leicester,Single,Bachelor's Degree,Manager,88474.308,English,Email,Morning
HL00379,32,Female,Southampton,Single,High School Diploma,Nurse,26084.496,English,Text,Evening
HL00380,33,Male,Manchester,Single,Master's Degree,Salesperson,25967.58,English,Email,Evening
HL00381,34,Female,Leicester,Widowed,High School Diploma,Manager,79298.244,Spanish,Text,Morning
HL00382,32,Male,London,Married,Bachelor's Degree,Engineer,22341.684,French,Email,Anytime
HL00383,50,Male,Manchester,Single,Doctorate,Doctor,93762.564,French,Mail,Morning
HL00384,39,Female,Southampton,Single,Doctorate,Doctor,101129.196,Portuguese,Text,Anytime
HL00385,45,Male,Glasgow,Widowed,Bachelor's Degree,Teacher,63913.056,English,Email,Evening
HL00386,35,Female,Nottingham,Divorced,Associate Degree,Lawyer,56876.652,English,In-Person Meeting,Evening
HL00387,20,Female,Bristol,Single,Associate Degree,Lawyer,23028.084,Chinese,Email,Evening
HL00388,48,Male,Liverpool,Married,High School Diploma,Nurse,46255.752,English,In-Person Meeting,Evening
HL00389,23,Female,Manchester,Single,Bachelor's Degree,Teacher,28833.6,Panjabi,Phone,Morning
HL00390,23,Female,London,Single,Bachelor's Degree,Entrepreneur,18195.168,English,In-Person Meeting,Anytime
HL00391,55,Female,Bradford,Widowed,Master's Degree,Lawyer,72761.088,English,Phone,Afternoon
HL00392,57,Male,London,Single,Bachelor's Degree,Engineer,67884.972,English,Email,Morning
HL00393,22,Female,Portsmouth,Widowed,Bachelor's Degree,Artist,79781.172,English,Email,Anytime
HL00394,46,Female,Coventry,Widowed,Bachelor's Degree,Teacher,40465.488,English,Mail,Evening
HL00395,21,Female,London,Married,Master's Degree,Entrepreneur,27055.56,English,Email,Evening
HL00396,19,Female,Cardiff,Married,Bachelor's Degree,Doctor,17645.016,English,Text,Anytime
HL00397,30,Female,Liverpool,Single,Master's Degree,Salesperson,88452.108,English,In-Person Meeting,Afternoon
HL00398,38,Male,Coventry,Divorced,Master's Degree,Doctor,80488.644,English,Email,Evening
HL00399,42,Male,London,Separated,Associate Degree,Lawyer,98078.076,English,Email,Morning
HL00400,32,Female,Leeds,Divorced,Associate Degree,Lawyer,110310.444,English,Phone,Morning
HL00401,24,Male,Sheffield,Married,Master's Degree,Entrepreneur,31683.588,English,Text,Anytime
HL00402,33,Female,Edinburgh,Single,Bachelor's Degree,Nurse,22774.08,English,In-Person Meeting,Morning
HL00403,55,Male,London,Divorced,Bachelor's Degree,Teacher,94461.912,English,In-Person Meeting,Morning
HL00404,59,Male,Liverpool,Married,Doctorate,Doctor,36845.412,English,Mail,Afternoon
HL00405,27,Male,Belfast,Single,Associate Degree,Salesperson,15796.092,English,Text,Evening
HL00406,42,Male,Newcastle upon Tyne,Divorced,Doctorate,Doctor,110159.94,English,Email,Morning
HL00407,35,Male,Manchester,Separated,Associate Degree,Salesperson,106145.58,English,Email,Morning
HL00408,40,Male,Liverpool,Married,Bachelor's Degree,Entrepreneur,22169.34,English,Text,Afternoon
HL00409,24,Female,Glasgow,Single,Associate Degree,Manager,25995.48,French,Text,Evening
HL00410,40,Female,Birmingham,Divorced,Bachelor's Degree,Doctor,109907.796,Panjabi,Phone,Morning
HL00411,29,Male,Liverpool,Single,Associate Degree,Doctor,72902.976,Chinese,Email,Afternoon
HL00412,45,Female,Birmingham,Married,Doctorate,Nurse,48267.012,Arabic,Phone,Evening
HL00413,30,Male,Birmingham,Divorced,Associate Degree,Artist,140451.24,English,Phone,Morning
HL00414,28,Female,London,Married,Bachelor's Degree,Entrepreneur,12947.016,English,Email,Afternoon
HL00415,51,Male,Birmingham,Widowed,Bachelor's Degree,Engineer,48364.38,Panjabi,In-Person Meeting,Anytime
HL00416,58,Female,London,Widowed,Master's Degree,Manager,65007.12,English,Email,Afternoon
HL00417,54,Female,Manchester,Married,Bachelor's Degree,Engineer,68976.648,Panjabi,Text,Morning
HL00418,26,Female,Birmingham,Single,Bachelor's Degree,Entrepreneur,24876.66,English,Email,Morning
HL00419,41,Female,Sheffield,Widowed,Bachelor's Degree,Engineer,70442.628,English,Mail,Afternoon
HL00420,38,Male,Birmingham,Single,Bachelor's Degree,Manager,99136.704,English,Email,Morning
HL00421,29,Male,Glasgow,Single,High School Diploma,Entrepreneur,19373.64,English,Text,Weekends
HL00422,37,Female,London,Single,Bachelor's Degree,Doctor,96500.1,Panjabi,Email,Afternoon
HL00423,28,Male,Newcastle upon Tyne,Married,Bachelor's Degree,Engineer,19873.836,English,Email,Morning
HL00424,27,Male,Liverpool,Single,Associate Degree,Manager,133018.32,English,Phone,Morning
HL00425,28,Male,Sheffield,Divorced,Bachelor's Degree,Manager,129827.28,Spanish,Email,Morning
HL00426,44,Male,Sheffield,Separated,Doctorate,Salesperson,70828.428,Panjabi,In-Person Meeting,Morning
HL00427,23,Male,London,Single,High School Diploma,Teacher,23336.664,English,Mail,Evening
HL00428,45,Male,Birmingham,Divorced,Doctorate,Lawyer,45432.564,Chinese,Email,Afternoon
HL00429,25,Male,Belfast,Single,Associate Degree,Manager,87633.72,English,Phone,Afternoon
HL00430,30,Male,Birmingham,Divorced,High School Diploma,Doctor,26631.06,Portuguese,Mail,Morning
HL00431,29,Male,Manchester,Married,Master's Degree,Entrepreneur,18133.32,English,Text,Evening
HL00432,20,Female,Newcastle upon Tyne,Single,Bachelor's Degree,Engineer,19269.984,French,Text,Evening
HL00433,50,Female,Cardiff,Single,Master's Degree,Teacher,86017.416,English,Email,Morning
HL00434,54,Male,Edinburgh,Married,Bachelor's Degree,Lawyer,51794.724,English,Email,Morning
HL00435,52,Male,Birmingham,Widowed,Associate Degree,Nurse,72630.924,English,Phone,Afternoon
HL00436,42,Female,London,Single,Master's Degree,Nurse,66824.604,Panjabi,In-Person Meeting,Morning
HL00437,50,Male,London,Married,Bachelor's Degree,Entrepreneur,63556.512,English,Email,Weekends
HL00438,35,Female,Liverpool,Separated,Doctorate,Teacher,75244.98,English,Phone,Afternoon
HL00439,50,Female,Leeds,Widowed,Master's Degree,Entrepreneur,49355.76,English,Email,Afternoon
HL00440,61,Female,Belfast,Widowed,Bachelor's Degree,Nurse,60101.064,English,Email,Afternoon
HL00441,53,Female,Manchester,Married,Bachelor's Degree,Salesperson,54613.752,English,Email,Evening
HL00442,34,Male,London,Separated,Master's Degree,Nurse,135925.56,English,Text,Weekends
HL00443,53,Female,Portsmouth,Married,Bachelor's Degree,Salesperson,74969.112,Panjabi,Email,Afternoon
HL00444,42,Male,Kingston upon Hull,Single,Master's Degree,Engineer,123090.6,English,Email,Morning
HL00445,34,Male,Glasgow,Divorced,Doctorate,Doctor,87916.068,English,Phone,Afternoon
HL00446,26,Female,Leeds,Married,Bachelor's Degree,Lawyer,18797.664,English,Text,Afternoon
HL00447,57,Male,Liverpool,Married,Doctorate,Lawyer,57932.544,Spanish,Email,Evening
HL00448,43,Female,Belfast,Divorced,Master's Degree,Manager,120294.96,English,Email,Afternoon
HL00449,47,Female,Manchester,Married,Bachelor's Degree,Artist,59117.484,English,Email,Afternoon
HL00450,31,Male,Bradford,Divorced,Bachelor's Degree,Engineer,137475.72,English,Phone,Afternoon
HL00451,29,Male,Birmingham,Divorced,Doctorate,Manager,106834.308,Portuguese,Email,Afternoon
HL00452,28,Male,Leeds,Divorced,Doctorate,Lawyer,116848.416,English,Email,Evening
HL00453,30,Female,Belfast,Single,Associate Degree,Manager,18422.136,English,Email,Anytime
HL00454,29,Female,Birmingham,Separated,Bachelor's Degree,Nurse,20070.516,English,Text,Morning
HL00455,27,Male,Edinburgh,Single,Associate Degree,Doctor,18160.608,English,Email,Evening
HL00456,53,Female,London,Married,Bachelor's Degree,Lawyer,60137.064,English,Mail,Afternoon
HL00457,39,Male,London,Widowed,Doctorate,Nurse,76083.972,Spanish,In-Person Meeting,Morning
HL00458,41,Female,Leeds,Single,Master's Degree,Entrepreneur,104700.9,English,Email,Evening
HL00459,40,Female,Birmingham,Divorced,Master's Degree,Nurse,59496.348,Panjabi,Email,Afternoon
HL00460,48,Female,London,Widowed,Master's Degree,Salesperson,41564.856,English,Phone,Weekends
HL00461,38,Female,Liverpool,Married,Associate Degree,Teacher,50694.048,English,Email,Evening
HL00462,50,Female,Bradford,Married,Bachelor's Degree,Doctor,52191.072,Arabic,Text,Afternoon
HL00463,36,Female,Stoke-on-Trent,Divorced,Master's Degree,Manager,103945.092,English,Text,Morning
HL00464,22,Female,Newcastle upon Tyne,Married,Associate Degree,Salesperson,65520.444,English,Email,Evening
HL00465,32,Male,Glasgow,Divorced,Doctorate,Manager,73631.904,English,Email,Anytime
HL00466,41,Female,London,Divorced,Bachelor's Degree,Doctor,70223.148,English,In-Person Meeting,Morning
HL00467,62,Female,Glasgow,Married,Master's Degree,Artist,50533.872,Panjabi,In-Person Meeting,Anytime
HL00468,21,Male,Liverpool,Divorced,Doctorate,Entrepreneur,16241.484,English,Text,Morning
HL00469,58,Female,Manchester,Married,Bachelor's Degree,Teacher,62924.64,English,Mail,Anytime
HL00470,46,Male,Bristol,Married,Master's Degree,Artist,68294.604,English,Text,Afternoon
HL00471,28,Male,Birmingham,Single,Bachelor's Degree,Teacher,30656.928,Portuguese,Email,Evening
HL00472,52,Male,Leicester,Divorced,Master's Degree,Manager,121060.68,English,Email,Afternoon
HL00473,41,Female,London,Divorced,Master's Degree,Nurse,128340.96,Chinese,In-Person Meeting,Morning
HL00474,44,Male,Coventry,Widowed,Master's Degree,Lawyer,53790.036,Panjabi,Email,Evening
HL00475,31,Male,Glasgow,Single,Master's Degree,Manager,114322.812,English,In-Person Meeting,Evening
HL00476,50,Female,Kingston upon Hull,Married,Doctorate,Lawyer,63653.064,English,Email,Afternoon
HL00477,38,Female,Nottingham,Married,Bachelor's Degree,Lawyer,44172.432,English,In-Person Meeting,Afternoon
HL00478,22,Male,Birmingham,Married,High School Diploma,Nurse,21101.628,English,Email,Evening
