Policy_ID,Customer_ID,Product_ID,Purchase_Date,Premium,Coverage
P001287,HL01287,POL200009,11/3/2023,1658.707507,97603.14132
P001293,HL01293,POL200016,3/19/2023,1009.42378,96951.08043
P001294,HL01294,POL200015,6/29/2023,1210.591809,97853.34966
P001297,HL01297,POL200018,3/30/2022,1405.963327,98490.06808
P001300,HL01300,POL200006,2/2/2022,1336.990979,96099.13728
P001304,HL01304,POL200016,9/3/2023,2351.740631,98193.02887
P001309,HL01309,POL200017,8/24/2022,1976.845368,101459.4674
P001319,HL01319,POL200002,9/29/2023,1685.844195,101472.075
P001321,HL01321,POL200011,6/30/2022,2292.993141,96545.65553
P001322,HL01322,POL200001,3/30/2022,1687.500608,101170.7875
P001327,HL01327,POL200006,3/26/2024,1839.737059,100667.5471
P001329,HL01329,POL200011,4/10/2023,2003.844362,100453.8772
P001331,HL01331,POL200006,12/26/2023,1864.460503,99552.86545
P001332,HL01332,POL200006,11/15/2022,1113.224396,104135.3582
P001335,HL01335,POL200001,1/30/2023,1870.756606,99172.79089
P001337,HL01337,POL200002,10/7/2022,664.3248546,99741.90299
P001339,HL01339,POL200009,1/26/2023,2069.472137,98099.3838
P001341,HL01341,POL200001,4/25/2022,1277.606665,99582.54473
P001345,HL01345,POL200009,11/15/2022,1435.71585,100257.2732
P001347,HL01347,POL200002,8/8/2023,1291.79748,97058.17902
P001348,HL01348,POL200012,8/8/2023,1823.502005,100947.1828
P001349,HL01349,POL200007,5/19/2022,1495.308128,99444.16978
P001353,HL01353,POL200015,10/18/2022,1646.090187,101770.539
P001356,HL01356,POL200000,3/15/2024,1372.497676,100923.0017
P001357,HL01357,POL200001,5/1/2023,2385.199406,96625.28929
P001358,HL01358,POL200004,11/1/2022,2221.403905,103321.3599
P001360,HL01360,POL200004,4/28/2023,1888.297226,100156.031
P001362,HL01362,POL200007,6/1/2022,1223.530975,101471.8951
P001365,HL01365,POL200008,7/15/2023,1632.739305,101634.479
P001367,HL01367,POL200000,2/3/2022,1622.255141,99891.1864
P001374,HL01374,POL200001,2/2/2023,1778.084321,102101.0737
P001377,HL01377,POL200009,2/26/2023,2049.363419,98857.96346
P001379,HL01379,POL200002,11/18/2022,1841.489981,101736.7136
P001380,HL01380,POL200016,3/20/2024,1386.151792,98295.58627
P001381,HL01381,POL200017,12/1/2022,2061.832163,100927.0032
P001384,HL01384,POL200005,10/30/2023,2227.552886,100750.8374
P001385,HL01385,POL200009,5/29/2022,1905.787695,101945.6369
P001386,HL01386,POL200002,1/15/2023,2212.125775,98208.45165
P001387,HL01387,POL200017,6/29/2023,1596.567147,97280.76478
P001395,HL01395,POL200015,3/14/2024,1311.846649,98465.50301
P001397,HL01397,POL200009,7/20/2023,2111.261887,98789.59491
P001398,HL01398,POL200003,11/16/2023,1290.086734,104340.0662
P001403,HL01403,POL200008,7/31/2023,1160.858588,98996.66887
P001404,HL01404,POL200003,5/18/2022,1896.530716,99970.24624
P001405,HL01405,POL200003,11/11/2022,1750.361357,99166.39505
P001408,HL01408,POL200004,2/8/2023,1951.737298,100024.3058
P001410,HL01410,POL200005,1/27/2023,1990.282985,101831.6189
P001412,HL01412,POL200009,6/23/2022,1993.0147,98817.56541
P001414,HL01414,POL200000,8/17/2022,1742.669525,102748.8349
P001421,HL01421,POL200000,2/12/2024,1766.933058,104385.0813
P001431,HL01431,POL200017,10/6/2023,1430.78328,100343.507
P001433,HL01433,POL200012,8/1/2023,2350.013579,97534.62499
P001437,HL01437,POL200000,7/16/2023,1971.188325,99868.74527
P001439,HL01439,POL200009,3/2/2023,1544.911694,101342.0012
P001441,HL01441,POL200010,2/17/2024,1626.84736,103227.7287
P001443,HL01443,POL200017,12/9/2022,1486.020733,101211.071
P001448,HL01448,POL200012,3/20/2024,1876.40397,99142.99923
P001449,HL01449,POL200009,12/21/2023,2133.549529,99440.79896
P001451,HL01451,POL200008,1/1/2024,1543.873304,98678.6913
P001455,HL01455,POL200003,10/20/2022,1453.172331,100080.796
P001457,HL01457,POL200009,3/5/2024,875.4067432,97419.09469
P001460,HL01460,POL200001,1/20/2023,2098.778282,98830.0301
P001469,HL01469,POL200002,6/11/2023,1828.532519,97692.9631
P001473,HL01473,POL200018,12/11/2022,1625.717286,99378.31451
P001477,HL01477,POL200000,1/6/2024,2251.572427,98503.48601
P001479,HL01479,POL200006,10/24/2022,1429.896374,98980.74031
P001480,HL01480,POL200010,6/29/2022,1777.993189,97456.53452
P001481,HL01481,POL200000,1/7/2024,1671.103528,100633.6402
P001482,HL01482,POL200008,3/19/2023,1833.925818,94652.95015
P001484,HL01484,POL200008,10/16/2023,1880.147843,101852.6465
P001493,HL01493,POL200017,12/27/2022,1979.154448,99264.06738
P001494,HL01494,POL200001,6/24/2023,1871.202924,99313.46357
P001498,HL01498,POL200018,4/16/2023,2139.037431,99415.62867
P001499,HL01499,POL200016,6/4/2022,1658.011447,99998.31044
P001505,HL01505,POL200001,2/16/2024,1921.839385,99224.89568
P001507,HL01507,POL200018,10/14/2022,2591.714711,104856.7246
P001508,HL01508,POL200007,2/25/2024,1461.961229,100143.5558
P001512,HL01512,POL200008,10/10/2023,2289.55695,97347.09449
P001513,HL01513,POL200016,11/29/2023,1799.673913,100038.6076
P001521,HL01521,POL200004,3/19/2023,2831.798007,102457.3823
P001529,HL01529,POL200004,3/5/2023,1571.997624,104521.4512
P001530,HL01530,POL200001,12/22/2023,1432.999873,102417.4067
P001534,HL01534,POL200000,8/3/2023,2249.022468,100866.5486
P001536,HL01536,POL200017,12/30/2022,1419.959045,99223.97353
P001538,HL01538,POL200003,2/6/2023,1639.272989,98218.41536
P001539,HL01539,POL200000,5/11/2022,1908.616168,101321.0533
P001547,HL01547,POL200003,3/13/2022,2214.515121,97961.32181
P001552,HL01552,POL200017,12/29/2023,1943.012628,98811.78761
P001553,HL01553,POL200016,8/13/2022,1648.130288,99328.52376
P001556,HL01556,POL200011,6/21/2022,1726.634766,103472.1782
P001558,HL01558,POL200003,5/8/2023,1907.732273,99667.48091
P001560,HL01560,POL200001,8/4/2022,1442.654533,98066.82775
P001561,HL01561,POL200002,7/9/2022,1917.398463,97726.84587
P001563,HL01563,POL200009,3/25/2023,1465.995537,98914.53745
P001571,HL01571,POL200018,3/14/2022,1399.396358,97849.53532
P001572,HL01572,POL200012,1/27/2023,1230.270027,100717.0155
P001576,HL01576,POL200005,9/17/2023,2003.855896,99175.31709
P001578,HL01578,POL200016,2/2/2024,1830.96366,100852.3921
P001581,HL01581,POL200010,8/11/2022,1523.647604,97224.94163
P001582,HL01582,POL200012,2/16/2022,1721.981786,97948.29317
P001583,HL01583,POL200015,5/15/2022,1821.377475,96674.2645
P001584,HL01584,POL200000,10/7/2022,1734.620529,103451.9615
P001585,HL01585,POL200001,6/6/2023,2084.823881,100159.3137
P001586,HL01586,POL200003,3/26/2022,1511.080694,101898.9427
P001588,HL01588,POL200003,5/1/2023,1888.661301,96639.01249
P001590,HL01590,POL200018,5/9/2023,1732.668805,100305.2128
P001591,HL01591,POL200016,11/17/2022,1927.68548,101918.4773
P001594,HL01594,POL200005,3/7/2023,1971.019093,102981.7737
P001597,HL01597,POL200001,12/19/2022,1506.511302,99484.08824
P001600,HL01600,POL200016,11/19/2022,1830.363289,96290.67052
P001601,HL01601,POL200003,1/18/2024,2263.954347,100051.3389
P001604,HL01604,POL200017,12/1/2023,1084.395381,96084.41606
P001616,HL01616,POL200002,1/18/2024,1692.93241,101349.0619
P001621,HL01621,POL200012,11/2/2022,1890.05674,102950.2116
P001627,HL01627,POL200002,11/7/2022,1971.970342,99146.54399
P001629,HL01629,POL200015,4/25/2023,1371.463857,102387.5843
P001635,HL01635,POL200009,8/11/2022,2219.396503,101642.361
P001638,HL01638,POL200016,10/18/2023,1768.15478,99206.86196
P001639,HL01639,POL200007,6/17/2022,1181.314531,100971.3842
P001643,HL01643,POL200009,2/27/2022,1722.687135,99579.15719
P001647,HL01647,POL200006,7/26/2023,2342.817885,98773.53266
P001648,HL01648,POL200016,5/7/2023,1420.495038,102250.0734
P001652,HL01652,POL200015,10/17/2022,2089.259798,101733.8108
P001655,HL01655,POL200015,4/8/2023,1719.927283,99857.91217
P001659,HL01659,POL200018,7/16/2023,1781.663205,99743.06381
P001665,HL01665,POL200011,2/17/2022,1672.427208,100653.0765
P001669,HL01669,POL200002,11/26/2022,1826.807236,100495.6481
P001672,HL01672,POL200018,5/10/2023,1742.215527,98381.86624
P001675,HL01675,POL200000,2/6/2024,1558.893362,97706.24241
P001677,HL01677,POL200018,9/18/2023,2147.922882,102652.6045
P001679,HL01679,POL200016,7/22/2023,2329.976219,97928.08328
P001682,HL01682,POL200004,4/9/2023,1390.378471,100308.6608
P001684,HL01684,POL200009,3/21/2024,1782.32062,102174.9187
P001688,HL01688,POL200015,1/5/2024,2053.45275,100880.2081
P001689,HL01689,POL200017,6/12/2023,2065.749722,102255.5817
P001693,HL01693,POL200008,4/8/2022,1448.466604,96516.21412
P001696,HL01696,POL200015,3/26/2024,1771.40966,98229.07803
P001701,HL01701,POL200000,2/24/2022,1000.880609,100441.2484
P001703,HL01703,POL200015,6/20/2022,1761.944703,100135.027
P001713,HL01713,POL200000,11/16/2023,2183.094636,101244.4642
P001716,HL01716,POL200001,6/1/2023,1813.450441,101228.0499
P001717,HL01717,POL200012,3/26/2022,1895.726146,100778.4937
P001724,HL01724,POL200016,3/13/2023,1815.68177,99342.63806
P001736,HL01736,POL200018,5/17/2023,1512.790419,100918.3179
P001745,HL01745,POL200000,2/23/2023,2179.474564,99368.55259
P001749,HL01749,POL200017,8/22/2023,2280.891517,98338.36175
P001751,HL01751,POL200003,3/1/2023,1726.727939,101464.3807
P001752,HL01752,POL200008,3/29/2024,1949.226728,101569.1993
P001753,HL01753,POL200001,11/12/2023,2053.710169,95915.01836
P001754,HL01754,POL200015,12/30/2022,1943.568329,103893.9929
P001757,HL01757,POL200008,2/15/2022,2363.609738,100355.6169
P001763,HL01763,POL200004,4/2/2023,1696.065776,100295.5296
P001769,HL01769,POL200000,10/15/2023,1263.836167,102315.5647
P001770,HL01770,POL200010,4/26/2022,2447.411653,96649.82586
P001776,HL01776,POL200007,11/9/2023,1414.828076,101493.4151
P001779,HL01779,POL200009,4/4/2022,1312.688079,98331.72238
P001786,HL01786,POL200001,6/1/2023,1065.560575,101472.9563
P001788,HL01788,POL200004,12/21/2023,1676.380346,100882.2674
P001790,HL01790,POL200015,3/25/2024,1902.201734,96667.75418
P001795,HL01795,POL200009,11/9/2023,1984.648761,99949.84687
P001799,HL01799,POL200009,12/4/2022,1480.663437,96840.4325
P001803,HL01803,POL200018,1/22/2024,1897.410782,99331.43425
P001804,HL01804,POL200017,2/12/2022,2000.897882,100506.4068
P001809,HL01809,POL200003,11/29/2022,1849.058662,98793.13248
P001811,HL01811,POL200018,4/30/2023,1868.768745,101225.6425
P001816,HL01816,POL200008,7/25/2023,1221.477333,100255.2791
P001817,HL01817,POL200004,2/28/2023,1756.145071,104123.654
P001825,HL01825,POL200004,1/19/2024,1435.147268,99810.87292
P001828,HL01828,POL200003,7/14/2022,1590.419442,101100.7976
P001836,HL01836,POL200002,10/20/2022,1809.84628,99731.64566
P001838,HL01838,POL200004,1/21/2024,1486.26583,99202.16525
P001845,HL01845,POL200008,11/1/2022,2070.468678,99267.1898
P001846,HL01846,POL200005,3/21/2023,1952.590337,99164.19081
P001852,HL01852,POL200004,9/17/2022,1932.421052,102150.4178
P001856,HL01856,POL200007,7/25/2022,1743.139047,99704.32491
P001864,HL01864,POL200003,1/21/2024,1612.781005,100843.5841
P001865,HL01865,POL200004,3/29/2023,2093.934952,98364.04384
P001868,HL01868,POL200003,7/24/2022,1689.426788,96834.67496
P001869,HL01869,POL200009,5/15/2023,1397.888009,97822.10097
P001870,HL01870,POL200002,6/11/2022,1290.633294,99506.84762
P001871,HL01871,POL200002,5/30/2022,1269.477969,99391.97879
P001872,HL01872,POL200002,4/30/2023,1591.156221,101779.5048
P001873,HL01873,POL200018,12/9/2023,1602.596922,99353.97493
P001874,HL01874,POL200018,11/19/2023,1836.406614,98199.87496
P001875,HL01875,POL200015,12/13/2023,1846.022566,102720.0572
P001877,HL01877,POL200002,10/29/2023,2116.121493,100496.7449
P001878,HL01878,POL200018,12/27/2023,2171.31504,101203.0475
P001882,HL01882,POL200015,3/29/2024,2142.629203,102275.2776
P001888,HL01888,POL200018,1/1/2024,2268.230949,98853.22078
P001901,HL01901,POL200009,11/29/2022,1947.685656,98255.96372
P001904,HL01904,POL200001,3/10/2023,2135.660617,100941.8143
P001913,HL01913,POL200018,8/19/2022,1445.350229,103031.6029
P001915,HL01915,POL200000,2/16/2024,1942.597095,98618.85942
P001918,HL01918,POL200001,2/3/2024,1922.240271,101627.4663
P001926,HL01926,POL200004,7/2/2022,1969.138953,98977.84491
P001937,HL01937,POL200011,5/3/2022,2640.708209,101209.0265
P001938,HL01938,POL200003,3/24/2022,1812.617499,101065.2498
P001942,HL01942,POL200004,1/6/2024,2325.060103,100820.6587
P001946,HL01946,POL200002,4/18/2023,1470.821022,100809.4874
P001953,HL01953,POL200008,7/17/2022,1289.638844,102504.2543
P001954,HL01954,POL200003,12/1/2023,2270.162107,98917.04858
P001955,HL01955,POL200008,3/8/2023,1651.652268,96453.37722
P001959,HL01959,POL200001,10/16/2023,1694.722855,99287.78359
P001963,HL01963,POL200017,7/6/2023,1908.790849,99922.05761
P001966,HL01966,POL200015,5/25/2022,1817.240441,99994.80587
P001970,HL01970,POL200018,7/15/2022,1642.337879,99738.68376
P001973,HL01973,POL200001,4/18/2023,2102.838745,99764.7336
P001977,HL01977,POL200003,10/16/2023,1518.555503,101500.3732
P001981,HL01981,POL200010,2/24/2022,1744.490742,96706.84865
P001985,HL01985,POL200016,4/15/2023,1448.535217,100993.3143
P001989,HL01989,POL200016,2/18/2023,1741.871197,101651.5398
P001994,HL01994,POL200005,1/26/2022,1772.156042,100931.1217
P001995,HL01995,POL200018,5/12/2022,1411.130819,100374.9541
P001997,HL01997,POL200001,8/16/2022,1792.863118,100808.002
P001998,HL01998,POL200011,12/1/2023,1824.801825,99639.98597
P002003,HL02003,POL200015,4/3/2023,1619.250425,99148.33788
P002010,HL02010,POL200003,7/22/2022,1837.329159,103164.9492
P002011,HL02011,POL200018,1/9/2023,1425.570783,97227.9031
P002013,HL02013,POL200018,8/10/2022,2041.363234,100243.6343
P002019,HL02019,POL200008,6/16/2022,2247.374579,100257.9272
P002020,HL02020,POL200017,8/19/2023,1727.297192,101035.2499
P002024,HL02024,POL200008,9/25/2023,1330.375255,100611.9893
P002025,HL02025,POL200000,1/9/2024,1796.824834,98444.63057
P002026,HL02026,POL200011,6/25/2022,2195.906397,98734.5477
P002028,HL02028,POL200001,1/28/2022,799.8986886,103911.2352
P002029,HL02029,POL200008,6/18/2023,2031.027054,99046.23463
P002031,HL02031,POL200017,10/2/2023,2435.860313,103824.7941
P002033,HL02033,POL200016,1/25/2022,1928.391852,100292.4099
P002034,HL02034,POL200015,10/28/2022,1943.036832,98799.67561
P002036,HL02036,POL200015,3/26/2022,1268.215616,101082.0717
P002037,HL02037,POL200000,10/7/2023,1208.626693,101116.1346
P002039,HL02039,POL200017,10/27/2023,2078.211511,98655.01485
P002042,HL02042,POL200002,10/25/2023,1991.743179,104010.5599
P002045,HL02045,POL200012,11/4/2023,2327.800908,103996.1207
P002047,HL02047,POL200010,7/11/2022,1236.975092,100006.3139
P002048,HL02048,POL200008,7/5/2022,1935.243668,98523.95293
P002053,HL02053,POL200007,1/4/2024,2230.225565,98305.76892
P002057,HL02057,POL200007,9/4/2023,1353.662401,97501.76348
P002058,HL02058,POL200017,11/17/2023,1708.978601,101425.3374
P002059,HL02059,POL200010,10/13/2023,2308.909213,100381.675
P002061,HL02061,POL200018,8/20/2023,1454.627794,100592.7579
P002065,HL02065,POL200000,4/1/2024,1412.541076,99940.61783
P002069,HL02069,POL200000,8/1/2023,1782.794113,101396.5397
P002074,HL02074,POL200018,8/10/2023,1544.591555,95824.16636
P002075,HL02075,POL200015,5/23/2022,1268.013066,99893.65047
P002076,HL02076,POL200017,3/4/2024,2001.13576,100600.1447
P002077,HL02077,POL200003,10/4/2023,2103.946707,99235.44866
P002078,HL02078,POL200001,1/23/2024,1894.188305,101236.0428
P002081,HL02081,POL200016,12/7/2023,1760.729245,102548.4942
P002083,HL02083,POL200001,11/28/2023,696.5622498,100331.3257
P002085,HL02085,POL200016,2/11/2023,1576.892514,99656.2967
P002091,HL02091,POL200017,3/12/2023,1232.748715,99735.74451
P002092,HL02092,POL200001,2/14/2022,1874.285234,99017.70764
P002093,HL02093,POL200002,7/19/2023,1668.427316,100788.4312
P002100,HL02100,POL200002,4/13/2023,1998.578819,98845.27262
P002109,HL02109,POL200001,11/16/2022,2066.0912,104246.6146
P002113,HL02113,POL200001,4/13/2023,1957.812532,103847.9676
P002114,HL02114,POL200003,12/17/2023,1956.957804,100017.8776
P002115,HL02115,POL200004,9/8/2023,1805.111305,103542.287
P002116,HL02116,POL200010,11/11/2023,1454.780068,102767.6531
P002118,HL02118,POL200015,9/6/2023,1233.796907,100069.8923
P002121,HL02121,POL200017,4/29/2023,1951.346272,98982.6944
P002123,HL02123,POL200004,9/15/2022,2355.08902,96843.01515
P002124,HL02124,POL200002,1/4/2024,1596.169821,100506.7834
P002126,HL02126,POL200006,8/7/2023,1714.087812,97939.70037
P002127,HL02127,POL200003,11/2/2023,1365.838789,99582.7489
P002128,HL02128,POL200000,11/11/2022,1740.262104,99187.50249
P002132,HL02132,POL200003,9/2/2023,1855.987797,97681.00422
P002141,HL02141,POL200007,11/25/2022,1208.619236,100248.7932
P002145,HL02145,POL200003,4/18/2022,2320.965137,97379.50568
P002150,HL02150,POL200016,10/31/2022,1355.952738,99609.56782
P002160,HL02160,POL200017,2/16/2024,1050.533472,98744.77649
P002161,HL02161,POL200016,5/17/2022,2360.870353,100179.9557
P002163,HL02163,POL200001,9/14/2023,1843.037748,100223.2093
P002165,HL02165,POL200007,2/3/2022,1021.294177,96488.57556
P002166,HL02166,POL200000,4/25/2023,1779.303698,99795.38653
P002169,HL02169,POL200003,1/23/2023,1949.489179,98910.7922
P002170,HL02170,POL200000,9/3/2022,1787.16926,100169.9691
P002173,HL02173,POL200009,2/6/2024,2220.867676,99011.32156
P002175,HL02175,POL200007,11/20/2022,2385.7094,101507.0821
P002184,HL02184,POL200004,10/22/2023,1717.147593,97513.25581
P002198,HL02198,POL200004,12/1/2022,1568.173326,103346.4628
P002200,HL02200,POL200004,9/22/2023,1981.516521,97174.85428
P002203,HL02203,POL200018,8/4/2022,1771.17663,101153.3336
P002206,HL02206,POL200006,12/24/2023,1688.486121,102229.2284
P002207,HL02207,POL200004,1/10/2024,2305.801205,96317.55498
P002208,HL02208,POL200017,9/13/2022,1982.46102,97729.06476
P002211,HL02211,POL200018,11/16/2023,1842.7789,96893.42874
P002221,HL02221,POL200015,8/28/2022,1686.340156,101199.4552
P002222,HL02222,POL200009,3/31/2023,2597.277659,100558.593
P002227,HL02227,POL200004,5/5/2023,1690.608437,99415.14134
P002228,HL02228,POL200017,2/5/2023,2064.131092,99635.17497
P002230,HL02230,POL200012,3/28/2022,1980.6439,99737.72299
P002231,HL02231,POL200016,9/7/2022,2381.070316,98881.64514
P002239,HL02239,POL200018,12/18/2022,896.0730333,101730.2644
P002241,HL02241,POL200011,11/30/2023,2188.578393,98055.22316
P002243,HL02243,POL200006,3/10/2023,1271.992525,99336.3716
P002244,HL02244,POL200008,7/5/2022,2171.529919,101227.1813
P002245,HL02245,POL200016,1/7/2023,1822.791117,100676.8385
P002251,HL02251,POL200003,7/27/2023,1582.876364,106020.7597
P002265,HL02265,POL200000,7/8/2022,1668.768613,103919.6863
P002273,HL02273,POL200003,5/25/2023,1948.462521,100361.2646
P002275,HL02275,POL200003,7/23/2022,1516.900619,102354.4058
P002276,HL02276,POL200005,4/1/2023,1438.404694,101023.5479
P002278,HL02278,POL200016,11/23/2022,1787.140038,99871.64498
P002282,HL02282,POL200009,6/19/2023,1947.02707,98381.89443
P002283,HL02283,POL200001,8/4/2022,1274.656632,100981.3568
P002291,HL02291,POL200002,5/16/2022,1670.676149,100303.2786
P002296,HL02296,POL200000,11/30/2022,1743.766359,98809.56132
P002297,HL02297,POL200004,4/1/2024,1140.334454,101770.4129
P002298,HL02298,POL200015,1/19/2024,1819.813651,98411.68521
P002300,HL02300,POL200003,11/29/2023,1336.777704,97686.86722
P002301,HL02301,POL200006,3/13/2023,1802.54292,99356.23206
P002304,HL02304,POL200000,12/13/2023,1491.63668,103474.0194
P002305,HL02305,POL200015,9/16/2023,1461.625283,100910.5911
P002306,HL02306,POL200015,10/5/2023,1502.988074,100230.9323
P002308,HL02308,POL200010,3/8/2023,1209.24263,99708.90333
P002310,HL02310,POL200008,11/17/2023,1402.967926,100210.4917
